链家编号,标题,小区名称,小区纬度,小区经度,邻近地铁站,所属街道,所属区域,总价,地铁线路,每平方售价,建造时间,室数,厅数,厨数,卫数,所在楼层,楼层总数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯数,户数,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,url,别墅类型,抵押信息
107102485236,高区，采光好，户型布局合理，诚意出售，有钥匙，急售,越纪公寓,31.207442,121.497547,西藏南路站,世博滨江,黄浦,630,4,111367,1992,1,1,1,1,中楼层,25,56.57,平层,暂无数据,塔楼,南,钢混结构,简装,两,八,有,2020-05-05,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107102485236.html,,
107102511805,兰溪路230弄 1室1厅 196.8万,兰溪路230弄,31.25205,121.409016,真如站,真如,普陀,196.8,11,51371,1985,1,1,1,1,中楼层,5,38.31,平层,暂无数据,板楼,南,砖混结构,简装,一,五,无,2020-05-10,商品房,1992-03-18,普通住宅,未满两年,非共有,https://sh.lianjia.com/ershoufang/107102511805.html,,
107102535212,此房是化工经典小三房 一梯两户 采光好 得房率高,化工一四村,31.146146,121.428532,暂无信息,华东理工,徐汇,335,暂无信息,53412,1981,3,1,1,1,高楼层,5,62.72,平层,暂无数据,板楼,南 北,砖混结构,简装,一,两,无,2020-05-15,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107102535212.html,,
107101315352,高品质小区，满五年带2大花园低于同小区任意房子单价,中山公寓,31.222542,121.418879,中山公园站,中山公园,长宁,764,2,73293,2002,2,2,1,1,低楼层,15,104.24,平层,暂无数据,板楼,南,钢混结构,简装,一,两,有,2019-05-13,商品房,2002-10-30,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101315352.html,,
107101093292,世茂滨江花园正对江面的户型，全屋落地玻璃窗,世茂滨江花园,31.228284,121.520469,商城路站,陆家嘴,浦东,1298,9,104191,未知,2,2,1,2,中楼层,53,124.58,平层,暂无数据,板楼,西,钢混结构,精装,三,四,有,2019-03-07,商品房,2013-04-12,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101093292.html,,
107101139883,4/10双轨交汇，三开间朝南，诚意出售，出行方便.好看,麒麟大厦,31.267937,121.498041,海伦路站,临平路,虹口,790,4,53260,1999,3,2,1,2,低楼层,24,148.33,平层,暂无数据,塔楼,南,钢混结构,简装,两,七,有,2019-03-21,商品房,2007-05-31,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101139883.html,,
107101241139,临地铁，好學校，南北通透大三房，电梯高层，业主急售,由由民丰苑,31.196994,121.532856,杨高南路站,北蔡,浦东,770,7,57139,2002,3,2,1,2,中楼层,12,134.76,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,有,2019-04-20,商品房,2003-09-18,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101241139.html,,
107101257890,8号线翔殷路站 原值高满五年税费少 2+1户型 复旦/鞍山,莱茵半岛,31.314025,121.543267,翔殷路站,中原,杨浦,738,8,66860,2002,3,2,1,2,中楼层,6,110.38,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,无,2019-04-25,商品房,2013-03-28,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101257890.html,,
107101390109,坐拥南京西路 售后公房 优秀欧式保护建筑 老上海洋房,大华公寓(静安),31.236801,121.466307,暂无信息,南京西路,静安,705,暂无信息,88048,1924,2,1,1,1,低楼层,4,80.07,平层,暂无数据,板楼,南,砖混结构,精装,一,五,无,2019-06-03,商品房,2000-09-09,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101390109.html,,
107101558646,内环内南北通两房，采光通风好，婚房新装修，拎包入住,众盛公寓,31.221835,121.522162,暂无信息,陆家嘴,浦东,495,暂无信息,63691,1997,2,2,1,1,高楼层,7,77.72,平层,暂无数据,板楼,南,钢混结构,精装,一,两,无,2019-07-21,商品房,2001-01-22,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101558646.html,,
107101588876,11号嘉定北 精装三房 直接入住，交通，生活方便，宜居,日月光伯爵天地,31.400788,121.249829,嘉定北站,菊园新区,嘉定,295,11,32223,2014,3,1,1,1,低楼层,18,91.55,平层,暂无数据,板楼,南,钢混结构,精装,两,四,有,2019-07-29,商品房,2016-04-13,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107101588876.html,,
107101596119,（无任何税费）四条地铁交错，全南精装全明两房，可看,德怡苑,31.249186,121.439438,暂无信息,长寿路,普陀,389,暂无信息,65236,1985,2,1,1,1,高楼层,7,59.63,平层,59.63㎡,板楼,南,砖混结构,精装,一,八,无,2019-08-01,商品房,2009-11-07,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101596119.html,,
107101696046,杨思前滩＋商品房＋南北通透+视野开阔+配套成熟,金苹果花园,31.161027,121.50637,杨思站,杨思前滩,浦东,685,8,65208,2003,3,1,1,1,中楼层,11,105.05,平层,暂无数据,板楼,南 西 北,钢混结构,精装,一,两,有,2019-08-29,商品房,2015-12-31,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107101696046.html,,
107101717287,附带32平米 闹中取静 满五年税少 门口T2线出行方便,檀香花苑(公寓),31.047073,121.221683,暂无信息,松江新城,松江,305,暂无信息,36712,2003,3,2,1,1,高楼层,5,83.08,平层,暂无数据,板楼,南,钢混结构,精装,一,两,无,2019-09-04,商品房,2012-11-21,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101717287.html,,
107101719804,老牌豪 宅.一梯两户.满五唯一.近地铁.配套齐全。,惠德公寓,31.220752,121.494525,陆家浜路站,老西门,黄浦,950,8,72825,2001,3,2,1,2,中楼层,16,130.45,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,有,2019-09-05,商品房,2014-12-08,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101719804.html,,
107101725119,大三房二卫，低总价，居家装修，带露台，南北通，诚售,金沙雅苑(四期),31.242764,121.372853,祁连山南路站,长征,普陀,798,13,58479,2006,3,2,1,2,低楼层,20,136.46,平层,暂无数据,板楼,南 北,钢混结构,精装,两,五,有,2019-09-06,商品房,2015-06-29,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107101725119.html,,
107101280500,保利二期临河，闹中取静，精装修，,保利西子湾,31.066803,121.241312,暂无信息,松江大学城,松江,398,暂无信息,44154,2009,2,2,1,1,低楼层,18,90.14,平层,暂无数据,板楼,南,钢混结构,精装,两,四,有,2019-05-02,商品房,2010-09-21,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101280500.html,,
107101552651,安阁苑精装两房，中等楼层，采光好，业主诚心出售。,安阁苑,31.093266,121.597519,暂无信息,周浦,浦东,255,暂无信息,36429,2006,2,1,1,1,中楼层,6,70,平层,暂无数据,板楼,南,钢混结构,精装,一,两,无,2019-07-19,商品房,2016-01-29,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107101552651.html,,
107101576965,此房房东诚意出售，看房方便，朝南一室户。,长江小区,31.231152,121.431637,江苏路站,中山公园,长宁,240,2,66482,1986,1,0,1,1,高楼层,6,36.1,平层,暂无数据,板楼,南,砖混结构,简装,一,六,无,2019-07-26,商品房,2017-10-18,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107101576965.html,,
107101730120,精装修拎包入住，税费少，全明户型，房东诚意卖,淞虹公寓,31.218814,121.364765,淞虹路站,北新泾,长宁,296,2,59023,1998,1,1,1,1,低楼层,6,50.15,平层,暂无数据,板楼,南,钢混结构,精装,一,四,无,2019-09-07,商品房,2008-11-22,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101730120.html,,
107101753955,满五唯一，业主诚意出售，有户口随时可以迁走。,姚西小区,31.239055,121.441855,暂无信息,曹家渡,静安,205,暂无信息,74195,1988,1,1,1,1,中楼层,6,27.63,平层,暂无数据,板楼,南 西北,砖混结构,精装,一,三,无,2019-09-15,商品房,2007-03-06,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101753955.html,,
107101764821,经典大一室一厅 采光好 全明户型 房型正气,永和三村,31.301124,121.436246,暂无信息,永和,静安,215,暂无信息,45465,1996,1,1,1,1,高楼层,6,47.29,平层,暂无数据,板楼,南,砖混结构,简装,一,四,无,2019-09-18,商品房,2017-06-28,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107101764821.html,,
107101771658,靠哥伦比亚上升新所，地段好，诚意出售，看房方便,番禺路148号,31.213732,121.435793,交通大学站,新华路,长宁,269,10,62140,1983,1,1,1,1,高楼层,5,43.29,平层,43.29㎡,板楼,南,砖混结构,毛坯,一,三,无,2019-09-20,商品房,1998-06-30,新式里弄,满五年,非共有,https://sh.lianjia.com/ershoufang/107101771658.html,,
107101814931,精装1房、可以直接拎包入住，仅靠满天星生活广场,聚缘南庭,31.045939,121.552784,暂无信息,浦江,闵行,175,暂无信息,31318,2013,1,1,1,1,高楼层,14,55.88,平层,暂无数据,板楼,南,钢混结构,精装,一,三,有,2019-10-03,动迁安置房,2015-02-05,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101814931.html,,
107101836427,背靠来福士，交通便利，配套成熟！,三泾北宅小区,31.220917,121.420993,中山公园站,中山公园,长宁,375,2,72130,1993,2,1,1,1,低楼层,6,51.99,平层,46㎡,板楼,南,砖混结构,精装,一,三,无,2019-10-09,商品房,2003-08-15,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101836427.html,,
107101848606,满二少税，楼层低带天井，总价低。,贝港南区（八区）,30.915416,121.454123,暂无信息,南桥,奉贤,130,暂无信息,28723,1995,1,1,1,1,低楼层,6,45.26,平层,暂无数据,板楼,南,砖混结构,简装,一,两,无,2019-10-12,商品房,2017-09-24,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107101848606.html,,
107101878465,漕河泾地铁02年电梯房 交通方便 管理完善 配套齐全,金虹桥东苑怡和园,31.183908,121.399771,漕河泾开发区站,金虹桥,闵行,248,9,50779,2002,1,1,1,1,中楼层,13,48.84,平层,暂无数据,塔楼,东,钢混结构,精装,两,八,有,2019-10-16,商品房,2005-03-02,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101878465.html,,
107101903932,得房率高采光佳，一手动迁满五唯一税费少,馨佳园(韶山路418弄),31.370669,121.370884,潘广路站,顾村,宝山,299,7,38090,2009,2,2,1,1,中楼层,11,78.5,平层,暂无数据,板楼,南,钢混结构,精装,一,两,有,2019-10-23,动迁安置房,2011-06-27,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101903932.html,,
107101930276,中楼层，小区中间，有钥匙随时可看,管弄五六街坊,31.264448,121.430855,岚皋路站,光新,普陀,182,7,52329,1986,1,0,1,1,中楼层,6,34.78,平层,暂无数据,板楼,南,砖混结构,简装,一,四,无,2019-10-31,商品房,2009-05-09,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101930276.html,,
107101970660,楼层佳 15楼总高18  一号线宝安公路站导航距离1公里,宝虹水岸景苑,31.377399,121.441601,宝安公路站,杨行,宝山,318,1,40182,2011,2,2,1,1,高楼层,18,79.14,平层,暂无数据,板楼,南,钢混结构,毛坯,一,四,有,2019-11-12,商品房,2018-02-07,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107101970660.html,,
107101973175,笋盘！2005年商品房+一梯两户+地铁双轨+近六院,金祥苑,31.18578,121.425745,桂林路站,田林,徐汇,735,9,81037,2005,2,1,1,1,低楼层,14,90.7,平层,90.7㎡,板楼,南,钢混结构,毛坯,一,两,有,2019-11-13,商品房,2005-05-23,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101973175.html,,
107101974120,八村双南好房；业主诚意出售，满五唯一省税，位置安静,古美八村,31.145271,121.409543,暂无信息,古美,闵行,275,暂无信息,49613,1994,1,1,1,1,高楼层,6,55.43,平层,暂无数据,板楼,南,砖混结构,精装,一,三,无,2019-11-13,商品房,2002-11-01,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101974120.html,,
107101996119,1993年新工房+独立小院+南北通+近地铁+全明户型,振兴小区(徐汇),31.199995,121.458667,东安路站,徐家汇,徐汇,355,4,67697,1993,2,1,1,1,低楼层,6,52.44,平层,暂无数据,板楼,南,砖混结构,简装,一,三,无,2019-11-20,商品房,1995-04-17,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101996119.html,,
107102042643,森兰板块+ 三轨交接 + 周家嘴隧道+景观楼层+位置优越,浦江东旭公寓(669弄1-109号),31.299542,121.592854,东靖路站,高行,浦东,385,6,48301,2006,2,1,1,1,高楼层,7,79.71,平层,暂无数据,板楼,南,钢混结构,简装,一,三,有,2019-12-05,动迁安置房,2015-05-14,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102042643.html,,
107102071725,"临沂新村地铁边上，一室一厅好户型,采光无遮挡",临沂七村,31.200592,121.521729,临沂新村站,南码头,浦东,190,6,52070,1990,1,1,1,1,高楼层,6,36.49,平层,暂无数据,板楼,南,砖混结构,简装,一,四,无,2019-12-14,商品房,2017-11-06,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107102071725.html,,
107102076860,【 精装修】家具家电全包_朝南1室1厅_地铁口_无个税,南园小区,31.202975,121.480363,鲁班路站,打浦桥,黄浦,373,4,83408,1992,1,1,1,1,低楼层,29,44.72,平层,暂无数据,塔楼,南,钢混结构,精装,三,九,有,2019-12-15,商品房,2018-05-26,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107102076860.html,,
107102085362,陆家嘴金融圈双南精装两房，对口示范级浦南幼儿园急售,潍坊一村,31.22349,121.528365,浦电路站,潍坊,浦东,340,4,67865,1983,2,0,1,1,低楼层,6,50.1,平层,暂无数据,板楼,南,砖混结构,精装,一,四,无,2019-12-18,商品房,2000-06-27,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102085362.html,,
107102135167,东边套、全明户型、满五年、格局分明、看房方便！！,西凌新邨,31.209264,121.49161,西藏南路站,蓬莱公园,黄浦,350,4,74421,1990,2,1,1,1,高楼层,6,47.03,平层,暂无数据,板楼,南 北,砖混结构,简装,一,五,无,2020-01-04,商品房,2013-02-01,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102135167.html,,
107102136024,精装朝南+全明户型+视野开阔+采光充足+配套齐全,斜土路486弄,31.208409,121.483998,鲁班路站,五里桥,黄浦,283,4,69194,1984,1,1,1,1,高楼层,7,40.9,平层,暂无数据,板楼,南,钢混结构,精装,一,四,无,2020-01-04,商品房,2016-04-09,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107102136024.html,,
107102146910,近地铁，近门不靠马路，非顶楼，满五年，朝南带阳台,金杨新村九街坊,31.259705,121.588216,金桥路站,金杨,浦东,205,6,52904,1994,1,1,1,1,高楼层,6,38.75,平层,暂无数据,板楼,南,砖混结构,简装,一,三,无,2020-01-09,商品房,2016-09-08,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107102146910.html,,
107102165106,满五不唯一，免增值税，税费少，采光充足视野开阔。,杨泰二村,31.375984,121.447762,暂无信息,杨行,宝山,258,暂无信息,34323,1997,2,1,1,1,高楼层,6,75.17,平层,暂无数据,板楼,南,砖混结构,简装,一,两,无,2020-01-16,商品房,2009-10-21,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102165106.html,,
107102165175,南北小两房，边套都有窗的户型，房子装修一般，价格美,控江四村,31.290912,121.531555,黄兴路站,黄兴公园,杨浦,246,8,58006,1985,2,0,1,1,高楼层,6,42.41,平层,暂无数据,板楼,南 北,混合结构,毛坯,一,四,无,2020-01-16,商品房,1994-12-08,普通住宅,满五年,暂无数据,https://sh.lianjia.com/ershoufang/107102165175.html,,
107102170376,银河新都中区楼层，南北通透户型，免增值税，诚售,银河新都,31.100909,121.419894,暂无信息,春申,闵行,355,暂无信息,51833,2006,2,1,1,1,中楼层,11,68.49,平层,暂无数据,板楼,南 北,钢混结构,简装,一,三,有,2020-01-19,动迁安置房,2014-01-19,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102170376.html,,
107102180318,外环内 总价低 近地铁 全明两房,新梅花苑,31.13098,121.393662,外环路站,古美,闵行,298,1,55186,1995,2,1,1,1,低楼层,6,54,平层,暂无数据,板楼,南,砖混结构,简装,一,四,无,2020-02-16,商品房,1997-02-05,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102180318.html,,
107102187661,实际产证面积103平15平大阳台不上产证前无遮挡 采光好,上海康城,31.109872,121.361082,暂无信息,莘庄,闵行,386,暂无信息,41857,2005,2,2,1,2,低楼层,18,92.22,平层,暂无数据,板楼,南,钢混结构,精装,两,三,有,2020-02-22,商品房,2011-12-18,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102187661.html,,
107102190216,采光好+总价低+业主诚意出售+配套完善,蒙自路345弄,31.210278,121.485611,马当路站,五里桥,黄浦,305,9,85220,1983,1,1,1,1,高楼层,5,35.79,平层,暂无数据,板楼,南,砖混结构,精装,一,六,无,2020-02-23,商品房,2015-04-20,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102190216.html,,
